SGO Report ID,SGO Report Version,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Airbag Deployment,Is Suspected Serious Injury+,Incident Date_waymo,Location Address / Description,Zip Code_waymo,Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date_sgo,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code_sgo,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30270-9988,1,202502,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,02/13/2025,Southgate Avenue at Callan Boulevard,94015,30270-9988,2,Waymo LLC,Update,,,MAY-2025,SADHW2S16R1, ,,Jaguar,I-PACE, ,2024, ,1a5459638549d49,32614, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,16:25, ,011b230dd3f2ae9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Daly City, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Wet,No Unusual Conditions,25, ,Daylight, , ,Y, , , , , ,,Passenger Car,Minor,Yes,Making Left Turn,Yes,Yes, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,23, , , ,Y, , , , , , , , , , ,Y, ,Y,Y, , ,Yes,Daly City Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,Yes, ,"This is an update to report 30270-9988-1, previously submitted on February 18th, 2025. The original report indicated that there were no injuries reported. The driver of the other vehicle reported a minor injury. Other than an update to the ""Highest Injury Severity Alleged"" field, the rest of the report remains unchanged.
On Thursday, February [XXX], 2025 at 4:25 PM PST, a Waymo Autonomous Vehicle (""Waymo AV"") operating in Daly City, California was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling east on [XXX] in the leftmost lane and entered the intersection with [XXX] shortly after the traffic light had turned yellow. After the Waymo AV entered the intersection, a passenger car traveling west on [XXX] entered the intersection, began accelerating, and initiated a left turn across the path of the Waymo AV. As the passenger car entered the intersection the Waymo AV began braking and steered sharply towards the right, but the front of the passenger car made contact with the front left corner of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was towed away and because of airbag deployment. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9988,1,202502,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,02/13/2025,Southgate Avenue at Callan Boulevard,94015,30270-9988,1,Waymo LLC,5-Day,,,FEB-2025,SADHW2S16R1, ,,Jaguar,I-PACE, ,2024, ,1a5459638549d49,32614, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,16:25, ,011b230dd3f2ae9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Daly City, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Wet,No Unusual Conditions,25, ,Daylight, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Making Left Turn,Yes,Yes, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,23, , , ,Y, , , , , , , , , , ,Y, ,Y,Y, , ,Yes,Daly City Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,Yes, ,"On Thursday, February [XXX], 2025 at 4:25 PM PST, a Waymo Autonomous Vehicle (""Waymo AV"") operating in Daly City, California was in a collision involving a passenger car on [XXX].
The Waymo AV was traveling east on [XXX] in the leftmost lane and entered the intersection with [XXX]shortly after the traffic light had turned yellow. After the Waymo AV entered the intersection, a passenger car traveling west on [XXX] entered the intersection, began accelerating, and initiated a left turn across the path of the Waymo AV. As the passenger car entered the intersection the Waymo AV began braking and steered sharply towards the right, but the front of the passenger car made contact with the front left corner of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was towed away and because of airbag deployment. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9987,2,202502,SAN_FRANCISCO,Cyclist,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,02/16/2025,7th Street & Stevenson Street,94103,30270-9987,2,Waymo LLC,10-Day Update,,,FEB-2025,SADHW2S18M1, ,,Jaguar,I-PACE, ,2021, ,9b58c96904cb338,162334, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,12:10, ,45b81f06862d85c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,Moderate,Yes,Proceeding Straight,,, , , , , , , , , , , ,Parked,No,No,"No, see Narrative",0, , ,Y, , , , , , , , , , , ,Y, ,Y, , , ,Yes,SFPD, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"Other than an update to the highest injury severity alleged from ""minor"" to ""moderate"" and an update to reflect that property damage did result from the collision, the content of this report is unchanged from the initial report submitted on February [XXX], 2025 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On February [XXX], 2025 at 12:10 PM PT two Waymo Autonomous Vehicles (""Waymo AVs"") operating in San Francisco, CA were involved in a collision involving a cyclist on [XXX].
The first Waymo AV was parked at the northwest-bound curb on [XXX]for passenger dropoff. A second Waymo AV (2024 Jaguar I-PACE SADHW2S17R1[XXX], 38,609 miles) was also parked for a separate passenger dropoff, located adjacent to the first Waymo AV with the bicycle lane of northwest-bound [XXX] between the two Waymo AVs. A bicyclist was traveling northwest-bound on [XXX] and approaching the two Waymo AVs from the rear. As the cyclist was passing between the two Waymo AVs, the rear driver side passenger of the first Waymo AV opened the door of the first Waymo AV into the cyclist. The cyclist then fell into the passenger side of the second Waymo AV. At the time of the impact, both Waymo AVs' Level 4 ADS were engaged in autonomous mode. Neither Waymo AV sustained damage. The cyclist was able to move out of the roadway independently and was then transported from the scene in an ambulance. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9987,2,202502,SAN_FRANCISCO,Cyclist,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,02/16/2025,7th Street & Stevenson Street,94103,30270-9987,1,Waymo LLC,1-Day,,,FEB-2025,SADHW2S18M1, ,,Jaguar,I-PACE, ,2021, ,9b58c96904cb338,162334, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,12:10, ,45b81f06862d85c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,Minor,Unknown,Proceeding Straight,,, , , , , , , , , , , ,Parked,No,No,"No, see Narrative",0, , ,Y, , , , , , , , , , , ,Y, ,Y, , , ,Yes,SFPD, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On February [XXX], 2025 at 12:10 PM PT two Waymo Autonomous Vehicles (Waymo AVs) operating in San Francisco, CA were involved in a collision involving a cyclist on [XXX].
The first Waymo AV was parked at the northwest-bound curb on [XXX] for passenger dropoff. A second Waymo AV (2024 Jaguar I-PACE SADHW2S17R1[XXX], 38,609 miles) was also parked for a separate passenger dropoff, located adjacent to the first Waymo AV with the bicycle lane of northwest-bound [XXX] between the two Waymo AVs. A bicyclist was traveling northwest-bound on [XXX] and approaching the two Waymo AVs from the rear. As the cyclist was passing between the two Waymo AVs, the rear driver side passenger of the first Waymo AV opened the door of the first Waymo AV into the cyclist. The cyclist then fell into the passenger side of the second Waymo AV. At the time of the impact, both Waymo AVs' Level 4 ADS were engaged in autonomous mode. Neither Waymo AV sustained damage. The cyclist was able to move out of the roadway independently and was then transported from the scene in an ambulance. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9987,2,202502,SAN_FRANCISCO,Cyclist,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,02/16/2025,7th Street & Stevenson Street,94103,30270-9987,2,Waymo LLC,10-Day Update,,,FEB-2025,SADHW2S18M1, ,,Jaguar,I-PACE, ,2021, ,9b58c96904cb338,162334, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,12:10, ,45b81f06862d85c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,Moderate,Yes,Proceeding Straight,,, , , , , , , , , , , ,Parked,No,No,"No, see Narrative",0, , ,Y, , , , , , , , , , , ,Y, ,Y, , , ,Yes,SFPD, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"Other than an update to the highest injury severity alleged from ""minor"" to ""moderate"" and an update to reflect that property damage did result from the collision, the content of this report is unchanged from the initial report submitted on February [XXX], 2025 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On February [XXX], 2025 at 12:10 PM PT two Waymo Autonomous Vehicles (""Waymo AVs"") operating in San Francisco, CA were involved in a collision involving a cyclist on [XXX].
The first Waymo AV was parked at the northwest-bound curb on [XXX]for passenger dropoff. A second Waymo AV (2024 Jaguar I-PACE SADHW2S17R1[XXX], 38,609 miles) was also parked for a separate passenger dropoff, located adjacent to the first Waymo AV with the bicycle lane of northwest-bound [XXX] between the two Waymo AVs. A bicyclist was traveling northwest-bound on [XXX] and approaching the two Waymo AVs from the rear. As the cyclist was passing between the two Waymo AVs, the rear driver side passenger of the first Waymo AV opened the door of the first Waymo AV into the cyclist. The cyclist then fell into the passenger side of the second Waymo AV. At the time of the impact, both Waymo AVs' Level 4 ADS were engaged in autonomous mode. Neither Waymo AV sustained damage. The cyclist was able to move out of the roadway independently and was then transported from the scene in an ambulance. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9987,2,202502,SAN_FRANCISCO,Cyclist,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,02/16/2025,7th Street & Stevenson Street,94103,30270-9987,1,Waymo LLC,1-Day,,,FEB-2025,SADHW2S18M1, ,,Jaguar,I-PACE, ,2021, ,9b58c96904cb338,162334, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,12:10, ,45b81f06862d85c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25, ,Daylight,Y, , , , , , , ,,Non-Motorist: Cyclist,Minor,Unknown,Proceeding Straight,,, , , , , , , , , , , ,Parked,No,No,"No, see Narrative",0, , ,Y, , , , , , , , , , , ,Y, ,Y, , , ,Yes,SFPD, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On February [XXX], 2025 at 12:10 PM PT two Waymo Autonomous Vehicles (Waymo AVs) operating in San Francisco, CA were involved in a collision involving a cyclist on [XXX].
The first Waymo AV was parked at the northwest-bound curb on [XXX] for passenger dropoff. A second Waymo AV (2024 Jaguar I-PACE SADHW2S17R1[XXX], 38,609 miles) was also parked for a separate passenger dropoff, located adjacent to the first Waymo AV with the bicycle lane of northwest-bound [XXX] between the two Waymo AVs. A bicyclist was traveling northwest-bound on [XXX] and approaching the two Waymo AVs from the rear. As the cyclist was passing between the two Waymo AVs, the rear driver side passenger of the first Waymo AV opened the door of the first Waymo AV into the cyclist. The cyclist then fell into the passenger side of the second Waymo AV. At the time of the impact, both Waymo AVs' Level 4 ADS were engaged in autonomous mode. Neither Waymo AV sustained damage. The cyclist was able to move out of the roadway independently and was then transported from the scene in an ambulance. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9978,2,202502,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/15/2025,Ingalls Street & Kiska Road,94124,30270-9978,2,Waymo LLC,10-Day Update,,,FEB-2025,SADHW2S15R1, ,,Jaguar,I-PACE, ,2025, ,22f4a9434bb99b4,25867, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,22:49, ,63cb63ad512c4e3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Dark - Lighted,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Making Left Turn,No,No, , ,Y, , , , , , , , ,Making Right Turn,No,Yes,Yes,7, , , ,Y, , , , , , , , , , ,Y, ,Y, , , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on February [XXX], 2025 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On February [XXX], 2025 at 10:49 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving an SUV at the intersection of [XXX]. 
The Waymo AV was traveling northeast-bound on [XXX] and came to a stop at the stop sign for its intersection with [XXX]. The Waymo AV began to proceed from the stop sign intending to turn right onto southeast-bound [XXX], and was yielding to a pedestrian crossing [XXX]. At the same time, an SUV was traveling northwest-bound on [XXX] approaching its intersection with [XXX]. As the pedestrian was finishing crossing [XXX] and the ADV was proceeding with its right turn, the SUV proceeded into the intersection without stopping at the stop sign at [XXX], crossed into the lane for southeast-bound traffic on [XXX], and the front driver side of the SUV made contact with the front driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user influenced the driving task of a vehicle involved. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9978,2,202502,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/15/2025,Ingalls Street & Kiska Road,94124,30270-9978,1,Waymo LLC,1-Day,,,FEB-2025,SADHW2S15R1, ,,Jaguar,I-PACE, ,2025, ,22f4a9434bb99b4,25867, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,22:49, ,63cb63ad512c4e3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25, ,Dark - Lighted,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Making Left Turn,No,No, , ,Y, , , , , , , , ,Making Right Turn,No,Yes,Yes,7, , , ,Y, , , , , , , , , , ,Y, ,Y, , , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 10:49 PM PT a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV at the intersection of [XXX]. 
The Waymo AV was traveling northeast-bound on [XXX]t and came to a complete stop at the stop sign for its intersection with [XXX]. The Waymo AV began to proceed from the stop sign intending to turn right onto southeast-bound [XXX], and was yielding to a pedestrian crossing [XXX]. At the same time, an SUV was traveling northwest-bound on [XXX]approaching its intersection with [XXX]. As the pedestrian was finishing crossing [XXX] and the ADV was proceeding with its right turn, the SUV proceeded into the intersection without stopping at the stop sign at [XXX], crossed into the lane for southeast-bound traffic on [XXX], and the front driver side of the SUV made contact with the front driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user influenced the driving task of a vehicle involved. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9931,2,202502,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,02/13/2025,Divisadero Street at Haight Street,94117,30270-9931,2,Waymo LLC,10-Day Update,,,FEB-2025,SADHW2S14R1, ,,Jaguar,I-PACE, ,2024, ,c78603b93164de4,19091, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,08:55, ,346cd4b6bf87e06,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Wet,No Unusual Conditions,25, ,Daylight, , , , ,Y, , , ,,Passenger Car,No Injuries Reported,Yes,Making Left Turn,No,No, , ,Y, , , , , , , , ,Stopped,No,No,Yes,0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"The content of this report is unchanged from the initial report submitted on February [XXX], 2025 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION].
On February [XXX], 2025 at 8:55 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX]. 
The Waymo AV was travelling north on [XXX] in the left lane and making a left turn at a green traffic light at the intersection with [XXX]. As the Waymo AV began its left turn onto [XXX], a pedestrian began crossing [XXX] from the southern sidewalk outside of the marked crosswalk to the west of the intersection with [XXX]. The Waymo AV came to a stop to yield to the pedestrian, and a passenger vehicle making a left turn directly behind the Waymo AV continued forward. The front driver side of the passenger vehicle made contact with the rear passenger side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user influenced the driving task of a vehicle involved. Waymo may supplement or correct its reporting with additional information as it may become available.",
30270-9931,2,202502,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,02/13/2025,Divisadero Street at Haight Street,94117,30270-9931,1,Waymo LLC,1-Day,,,FEB-2025,SADHW2S14R1, ,,Jaguar,I-PACE, ,2024, ,c78603b93164de4,19091, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,FEB-2025, ,FEB-2025,08:55, ,346cd4b6bf87e06,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Wet,No Unusual Conditions,25, ,Daylight, , , , ,Y, , , ,,Passenger Car,No Injuries Reported,Yes,Making Left Turn,No,No, , ,Y, , , , , , , , ,Stopped,No,No,Yes,0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2025 at 8:55 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on[XXX]. 
The Waymo AV was travelling north on [XXX] in the left lane and making a left turn at a green traffic light at the intersection with [XXX]. As the Waymo AV began its left turn onto [XXX], a pedestrian began crossing [XXX] from the southern sidewalk outside of the marked crosswalk to the west of the intersection with [XXX] The Waymo AV came to a stop to yield to the pedestrian, and a passenger vehicle making a left turn directly behind the Waymo AV continued forward. The front driver side of the passenger vehicle made contact with the rear passenger side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user influenced the driving task of a vehicle involved. Waymo may supplement or correct its reporting with additional information as it may become available.",
